;battCharge;battDischarge;batteryCapacity;dateTime;hourlyPrices;id;loadCons;loadGrid;loadProd;newGrid;priceThreshold;prices;prodUsage
101;8.942333333333334;0.0;13.5;2014-01-05 05:00:00;0.00493;102;0.63335;0.63335;0.0;0.63335;0.00493;0.00493;0.0
102;8.942333333333334;0.0;13.5;2014-01-05 06:00:00;0.00493;103;0.270666666666667;0.270666666666667;0.0;0.270666666666667;0.00493;0.00493;0.0
103;8.564766666666669;0.400383333333333;13.5;2014-01-05 07:00:00;0.0504;104;0.400383333333333;0.37325;0.0228166666666667;0.0;0.00493;0.0504;0.0228166666666667
104;8.654066666666669;0.22765;13.5;2014-01-05 08:00:00;0.0504;105;0.22765;-0.0892833333333333;0.31695;0.0;0.00493;0.0504;0.31695
105;8.997700000000002;0.221383333333333;13.5;2014-01-05 09:00:00;0.0504;106;0.221383333333333;-0.343633333333333;0.565016666666667;0.0;0.00493;0.0504;0.565016666666667
106;10.369100000000005;0.233916666666667;13.5;2014-01-05 10:00:00;0.0504;107;0.233916666666667;-1.3714;1.60531666666667;0.0;0.00493;0.0504;1.60531666666667
107;11.744016666666672;0.705033333333333;13.5;2014-01-05 11:00:00;0.0504;108;0.705033333333333;-1.37503333333333;2.07995;0.0;0.00493;0.0504;2.07995
108;13.5;0.294666666666667;13.5;2014-01-05 12:00:00;0.0504;109;0.294666666666667;-2.25748333333333;2.55206666666667;0.0;0.00493;0.0504;2.0506499999999934
109;13.5;0.551866666666667;13.5;2014-01-05 13:00:00;0.0504;110;0.551866666666667;-2.14735;2.69916666666667;0.0;0.00493;0.0504;0.5518666666666667
110;13.5;0.574283333333333;13.5;2014-01-05 14:00:00;0.0504;111;0.574283333333333;-2.02135;2.59558333333333;0.0;0.00493;0.0504;0.5742833333333333
111;13.5;0.612216666666667;13.5;2014-01-05 15:00:00;0.0504;112;0.612216666666667;-1.50741666666667;2.11963333333333;0.0;0.00493;0.0504;0.6122166666666677
112;13.5;0.661316666666667;13.5;2014-01-05 16:00:00;0.0504;113;0.661316666666667;-0.591633333333333;1.25291666666667;0.0;0.00493;0.0504;0.6613166666666668
113;12.83005;0.747066666666667;13.5;2014-01-05 17:00:00;0.0504;114;0.747066666666667;0.660466666666667;0.0771166666666667;0.0;0.00493;0.0504;0.0771166666666667
114;12.037366666666667;0.792683333333333;13.5;2014-01-05 18:00:00;0.0504;115;0.792683333333333;0.792683333333333;0.0;0.0;0.00493;0.0504;0.0
115;11.208583333333333;0.828783333333333;13.5;2014-01-05 19:00:00;0.0504;116;0.828783333333333;0.828783333333333;0.0;0.0;0.00493;0.0504;0.0
116;10.43875;0.769833333333333;13.5;2014-01-05 20:00:00;0.0504;117;0.769833333333333;0.769833333333333;0.0;0.0;0.00493;0.0504;0.0
